gid_1,country,perc_used_internet_past12months_wght_age_15_to_49_wom,perc_used_internet_past12months_wght_age_15_to_49_fm_ratio,hdi_national,gdi_national,subnational_gdi,subnational_hdi_females,subnational_hdi_males,nl_mean_zscore,pop_density_zscore,fb_pntr_18p_female,fb_pntr_18p_male
TZA.22_1,Tanzania,0.0532220650139778,0.384593381538175,0.532,0.94,0.948,0.509,0.537,-0.2678758739193815,-0.2792309168599062,0.0405729727505114,0.0667433927139906
TZA.23_1,Tanzania,0.0584948920711067,0.421058662685419,0.532,0.94,0.913,0.456,0.499,-0.2564302214364078,-0.2064579740307284,0.0502340429477536,0.091743801989558
TZA.24_1,Tanzania,0.04969271443536779,0.323333128143001,0.532,0.94,0.913,0.456,0.499,-0.267226179987627,-0.2306382881261636,0.0069611872680121,0.0170512341533645
TZA.25_1,Tanzania,0.102209939920351,0.92664060255707,0.532,0.94,0.947,0.501,0.529,-0.26689217042395014,-0.2722212515791085,0.0383852424598428,0.0736859315603406
TZA.26_1,Tanzania,0.0293761438704595,0.243365110302299,0.532,0.94,0.932,0.437,0.469,-0.26746396869177175,-0.2682891684099304,0.0233241846969205,0.0446940961107812
TZA.27_1,Tanzania,0.0752874413527389,0.233685637514449,0.532,0.94,0.946,0.521,0.551,-0.2626560837147119,-0.2261166965126178,0.0108556831802187,0.0249229415052382
TLS.1_1,Timor-Leste,0.109553748195765,0.487264358711935,0.61,1.041,0.959,0.58,0.605,-0.24416472443296688,-0.2322660435820957,0.0491302831159005,0.0735282772246757
TLS.2_1,Timor-Leste,0.094940525810864193,0.526859935032751,0.61,1.041,0.937,0.524,0.558,-0.2520175417257432,-0.23411061891509072,0.0614657849732591,0.0983436255233218
TLS.3_1,Timor-Leste,0.05778813192269259,0.353203308178428,0.61,1.041,0.927,0.519,0.559,-0.2281741878789766,-0.2271594831928876,0.0348939868193684,0.0581733933330994
TLS.4_1,Timor-Leste,0.241656623920688,0.714687823760846,0.61,1.041,0.944,0.566,0.599,-0.25117970969791586,-0.2315846770466168,0.0250798882397822,0.0534920175219574
TLS.5_1,Timor-Leste,0.133522787032689,0.72605008403499,0.61,1.041,0.94,0.564,0.6,-0.2536313551858899,-0.23768834694384783,0.0565746307817076,0.0961957850570018
TLS.6_1,Timor-Leste,0.109726508014666,0.933011131921136,0.61,1.041,0.944,0.579,0.613,-0.2547907475717459,-0.25310940175546975,0.0169913700023154,0.0247437714845519
TLS.7_1,Timor-Leste,0.4730927877298241,0.755734370395585,0.61,1.041,0.968,0.7,0.723,0.03074076070125976,0.4016869064204481,1,1
TLS.8_1,Timor-Leste,0.05574904288119699,0.725812847766327,0.61,1.041,0.935,0.523,0.559,-0.2279647751312177,-0.15135378733937657,0.0463773583996333,0.0770889264843814
TLS.9_1,Timor-Leste,0.23915344872402097,1.15243497548347,0.61,1.041,0.935,0.565,0.605,-0.2554911695535969,-0.2715741924808461,0.0138151523319217,0.0183584647355206
TLS.10_1,Timor-Leste,0.131344246168865,0.543430544583623,0.61,1.041,0.952,0.597,0.628,-0.19415171894087965,-0.191174291997772,0.0441848454674649,0.0725451195919467
TLS.11_1,Timor-Leste,0.153988733513171,0.744265776556718,0.61,1.041,0.965,0.585,0.606,-0.26236239209792067,-0.27750752145993585,0.143606212657877,0.214199299611713
TLS.12_1,Timor-Leste,0.229798138770539,0.733137159229685,0.61,1.041,0.947,0.58,0.613,-0.25573854696503645,-0.2677368942827664,0.164125526716517,0.272704592498673
TLS.13_1,Timor-Leste,0.0971510496550943,1.16712490291054,0.61,1.041,0.929,0.561,0.604,-0.2614672533419828,-0.265900407432514,0.0250622137467422,0.0478352357884686
UGA.1_1,Uganda,0.0708472994814104,0.536993919114087,0.531,0.91,0.861,0.442,0.513,-0.26857225383543726,-0.2355060024291557,0.240217291221499,0.365368469144973
UGA.2_1,Uganda,0.012548182804014,0.144114968901591,0.531,0.91,0.87,0.434,0.499,-0.2688407703648229,-0.16106865598988837,0.002363056592799,0.0045504454735641
UGA.3_1,Uganda,0.019583767256579,0.121194371854313,0.531,0.91,0.861,0.442,0.513,-0.26557773894930964,-0.10838801207572052,0.0460538891629865,0.100383219453821
UGA.4_1,Uganda,0.0527217888628624,0.300439781314235,0.531,0.91,0.918,0.497,0.541,-0.2669134652667009,0.03796877390858908,0.0073245754314315,0.0158882774986957
UGA.5_1,Uganda,0.0378051034043803,0.137093381675126,0.531,0.91,0.924,0.47,0.508,-0.26668915151330025,-0.1762571394543777,0.0145490864344122,0.0287136700770187
UGA.6_1,Uganda,0.0370288410437084,0.321012629101208,0.531,0.91,0.929,0.492,0.529,-0.265136148467442,-0.11982267395325975,0.0058885583882757,0.012638636108702
UGA.7_1,Uganda,0.0366278950551204,0.400966200344909,0.531,0.91,0.918,0.497,0.541,-0.2574149507744765,0.09959277696951747,0.0336464851291278,0.0717098391731518
UGA.8_1,Uganda,0.0329416283508428,0.11672476956104,0.531,0.91,0.87,0.434,0.499,-0.267679065370515,-0.24064658968415367,0.142134020580758,0.231815988189547
UGA.9_1,Uganda,0.0571800829915741,0.18706800461909,0.531,0.91,0.924,0.47,0.508,-0.2602775505591987,-0.15512531108162403,0.052712351797997103,0.0804487122046314
UGA.10_1,Uganda,0.0427774218468215,0.553807519751213,0.531,0.91,0.918,0.497,0.541,-0.2627089246085249,0.06389850526847532,0.0652701754854212,0.102631993643169
UGA.11_1,Uganda,0.14093012297687302,0.435151260311359,0.531,0.91,0.918,0.497,0.541,-0.19522496122397195,0.29471663458478575,0.0777189198016665,0.148774262869103
UGA.12_1,Uganda,0.0587036337972024,0.298645428129365,0.531,0.91,0.929,0.492,0.529,-0.2635729289380016,-0.02785039238874367,0.0195575236887599,0.0417968678197706
UGA.13_1,Uganda,0.0775403978573832,0.388070399949898,0.531,0.91,0.924,0.47,0.508,-0.26260114685184005,-0.06801828728531807,0.0358971910202623,0.058776589583222
UGA.14_1,Uganda,0,0,0.531,0.91,0.909,0.494,0.544,-0.2692244560436412,-0.17711816617596782,0.0083765493546509,0.0107580471712088
UGA.15_1,Uganda,0.0832792024158518,0.38131555494782,0.531,0.91,0.95,0.561,0.59,-0.2686404527650029,-0.2198772297861824,0.0417755450329908,0.0249152924710108
UGA.16_1,Uganda,0.35231354437949597,0.573270909602792,0.531,0.91,0.943,0.608,0.645,1.960543864556107,7.038666638588894,1,1
UGA.17_1,Uganda,0.03408333804571289,0.287154931462162,0.531,0.91,0.918,0.497,0.541,-0.26666280539292125,-0.07977119771528525,0.005970909442202,0.0119773498337263
UGA.18_1,Uganda,0.0171452538008935,0.130617524906647,0.531,0.91,0.924,0.47,0.508,-0.2680305107475369,-0.13948569937497382,0.0053199901234871,0.0086946702888962
UGA.19_1,Uganda,0.0477415765209551,0.411460876186013,0.531,0.91,0.929,0.492,0.529,-0.2674037940521633,-0.12931986375291246,0.00847475867502,0.0110427200692532
UGA.20_1,Uganda,0.0413798492366115,0.217716497581987,0.531,0.91,0.909,0.494,0.544,-0.2677170150128239,-0.14744186165492543,0.0342951282672362,0.058863940548341
UGA.21_1,Uganda,0.0359902431719134,0.158976494511388,0.531,0.91,0.924,0.47,0.508,-0.2616208802267449,-0.11572410485299524,0.0152277098119476,0.0305977984991215
UGA.22_1,Uganda,0.00980983099864292,0.0973556075242373,0.531,0.91,0.909,0.494,0.544,-0.2690601283092157,-0.2220686346999058,0.0044965457656527,0.0061557527020279
UGA.23_1,Uganda,0,0,0.531,0.91,0.945,0.514,0.545,-0.261389216340598,-0.1095737318384753,0.0196891770293058,0.03189113420846
UGA.24_1,Uganda,0.0160034768661088,0.192251717148897,0.531,0.91,0.924,0.47,0.508,-0.2651309354662146,-0.12365589508029962,0.0073894202769201,0.015997514516796
UGA.25_1,Uganda,0.0245805787929472,0.182482515593948,0.531,0.91,0.945,0.514,0.545,-0.2666717308188683,-0.2186085008601048,0.0148624264620682,0.0229318327681578
UGA.26_1,Uganda,0.0303518127457733,0.369753151197195,0.531,0.91,0.929,0.492,0.529,-0.26489966096523526,0.05205509503828914,0.0117714761112882,0.0278142490228969
UGA.27_1,Uganda,0.0408184851141415,0.149690122381857,0.531,0.91,0.87,0.434,0.499,-0.2689708806581729,-0.27015460491890386,0.0200181923260784,0.0344992151132644
UGA.28_1,Uganda,0.00798686160070964,0.062012794587458,0.531,0.91,0.87,0.434,0.499,-0.26922031413205627,-0.2710729072136117,0.0040674532724833,0.0041746730034774
UGA.29_1,Uganda,0.0189410824990611,0.160695871994279,0.531,0.91,0.909,0.494,0.544,-0.2679729819177162,-0.11215708923491824,0.0038540074036112,0.0067786342493444
UGA.30_1,Uganda,0.022107860862863,0.293153962041873,0.531,0.91,0.924,0.47,0.508,-0.2672820444689718,-0.1379249803757293,0.0092652573695286,0.016137269568826
UGA.33_1,Uganda,0.02794804456065859,0.2078847242362,0.531,0.91,0.87,0.434,0.499,-0.2670367519068743,-0.168470943242851,0.0297712044438056,0.0633497256315754
UGA.34_1,Uganda,0.0785053949066493,0.924177142836373,0.531,0.91,0.945,0.514,0.545,-0.2615535743372349,-0.19787586785061648,0.0422989554943959,0.0667135604891659
UGA.35_1,Uganda,0.173500267243065,0.553171428077585,0.531,0.91,0.95,0.561,0.59,-0.24878122503946384,-0.07918598586353386,0.0718817621683072,0.110194822574417
UGA.36_1,Uganda,0.0213899383009456,0.122927328116118,0.531,0.91,0.924,0.47,0.508,-0.2659211122898713,-0.2307533268393693,0.0225707715603407,0.0406200515116391
UGA.37_1,Uganda,0.0626936808441127,0.260205127868944,0.531,0.91,0.918,0.497,0.541,-0.26224407128913135,0.07278947859051217,0.0081973542544471,0.0205201846999732
UGA.38_1,Uganda,0.073170093587304,0.396049294842309,0.531,0.91,0.909,0.494,0.544,-0.2520688656560975,0.40568169218065087,0.0362220471043326,0.0667126918869998
UGA.39_1,Uganda,0.0654559099108121,0.317654815725113,0.531,0.91,0.929,0.492,0.529,-0.26163698079621217,-0.16100218259111487,0.0336098926865038,0.0550212860407767
UGA.40_1,Uganda,0.00774278696748675,0.077692104386304,0.531,0.91,0.87,0.434,0.499,-0.2687170658574004,-0.27423077437644794,0.0072525489204397,0.0101322295716186
UGA.41_1,Uganda,0.015321592841844,0.0669284126257675,0.531,0.91,0.861,0.442,0.513,-0.2687073940936251,-0.24063943682547265,0.0512701584135004,0.0875904703210933
UGA.42_1,Uganda,0.08808887213984651,0.368755989577847,0.531,0.91,0.95,0.561,0.59,-0.25599534921426137,-0.1625004201026719,0.0346535415445538,0.0533704510618413
UGA.43_1,Uganda,0.0452548582118812,0.295703639763599,0.531,0.91,0.945,0.514,0.545,-0.25948506278529343,-0.15047138423872422,0.0155295326951628,0.0258584788914312
UGA.44_1,Uganda,0.148461158586593,0.387419962864356,0.531,0.91,0.945,0.514,0.545,-0.2050681812768531,-0.00910002952753088,0.0352140725707392,0.0589124677296994
UGA.45_1,Uganda,0.03357699518145349,0.326371357451907,0.531,0.91,0.87,0.434,0.499,-0.26922707237307253,-0.2563615204572973,0.0070937562274991,0.0072410441662667
UGA.46_1,Uganda,0.0343352179867474,0.162896575182905,0.531,0.91,0.945,0.514,0.545,-0.2676442079848657,-0.25432167937962985,0.0280512407509322,0.0615909628356811
UGA.47_1,Uganda,0.0190281362822681,0.226159839061445,0.531,0.91,0.861,0.442,0.513,-0.26787000787865073,-0.10269199782273684,0.0049194690638288,0.0173064792895403
UGA.48_1,Uganda,0.0180234724481202,0.124565615071198,0.531,0.91,0.929,0.492,0.529,-0.2646592203061962,-0.08534837094042531,0.0101335263804605,0.0190005722241925
UGA.49_1,Uganda,0.03086136551220629,0.216277725796316,0.531,0.91,0.87,0.434,0.499,-0.2688458473689887,-0.24813815718194243,0.0061974282802448,0.0101822428249561
UGA.50_1,Uganda,0.0223601512289108,0.28914555841059,0.531,0.91,0.909,0.494,0.544,-0.2667598777886542,0.0660290222252645,0.0041729365352442,0.0089077102557648
UGA.51_1,Uganda,0.0357953050171574,0.209575505802643,0.531,0.91,0.95,0.561,0.59,-0.26291931081920306,-0.17114627388948953,0.0123835329367545,0.0195597481011719
UGA.52_1,Uganda,0.111731892850367,0.390586505849873,0.531,0.91,0.929,0.492,0.529,-0.26576375425244564,-0.1156862728555992,0.0094599843126739,0.0157750291577553
UGA.53_1,Uganda,0.0145590291852819,NA,0.531,0.91,0.95,0.561,0.59,-0.2656304904952235,-0.20326773202933104,0.0088465710880091,0.024395990750405
UGA.54_1,Uganda,0.0215681185270846,0.251692331012111,0.531,0.91,0.909,0.494,0.544,-0.268420196927871,0.05132570940724439,0.104744106497647,0.134779727188517
UGA.55_1,Uganda,0.104423933853596,0.3482291271236,0.531,0.91,0.909,0.494,0.544,-0.2664958330923606,-0.14228246232601194,0.0793326402290567,0.153198083200307
UGA.56_1,Uganda,0.0415287695496502,0.370081180548967,0.531,0.91,0.924,0.47,0.508,-0.25683040950638625,0.07909244900556969,0.0150506788971168,0.0283853981940389
UGA.57_1,Uganda,0.334473753787451,0.567606932559867,0.531,0.91,0.95,0.561,0.59,0.04358598276987443,0.714725117569114,0.045194600722128,0.0638092250715439
UGA.58_1,Uganda,0,0,0.531,0.91,0.861,0.442,0.513,-0.26804890373439144,-0.1028364049825378,0.0947075059190896,0.154835720912332
ZMB.1_1,Zambia,0.105159444282473,0.367261033296242,0.571,0.94,1.006,0.57,0.567,-0.26491130428404597,-0.2868919844439259,0.0766545945232161,0.10312000015837
ZMB.2_1,Zambia,0.206505592942926,0.582059669742688,0.571,0.94,1.009,0.642,0.636,-0.22632536213237353,-0.23456652474581985,0.286713177850936,0.333489207578554
ZMB.3_1,Zambia,0.0444985301742312,0.40598603291766,0.571,0.94,1,0.515,0.515,-0.2657327727708599,-0.2671987766477385,0.0362544472159744,0.058792596914629
ZMB.4_1,Zambia,0.0601657340682799,0.580373724728377,0.571,0.94,0.956,0.485,0.507,-0.2671453544734233,-0.27593249350014726,0.0315458996722145,0.0464751415062373
ZMB.5_1,Zambia,0.220906122461102,0.441566071875902,0.571,0.94,1.005,0.645,0.642,-0.19033985196026104,-0.1939291154971148,0.476970778150065,0.528993072368219
ZMB.6_1,Zambia,0.055029463848363,0.825666419848856,0.571,0.94,0.957,0.514,0.538,-0.26794020157809895,-0.2921148959597883,9.3892937886447e-4,0.0010296576010457
ZMB.7_1,Zambia,0.118002582513737,0.491779869126301,0.571,0.94,0.982,0.588,0.599,-0.2653768423438897,-0.2947054403840862,0.0801754252757578,0.120708688478487
ZMB.8_1,Zambia,0.0362098323178819,0.297271333216334,0.571,0.94,0.957,0.514,0.538,-0.26772782142664,-0.28535004255557844,0.0497415501801676,0.0774717169289202
ZMB.9_1,Zambia,0.0703339068113979,0.310135392793258,0.571,0.94,0.999,0.569,0.569,-0.26302983846232236,-0.27787470989049723,0.0728626544302364,0.100637414739888
ZMB.10_1,Zambia,0.0708773837126514,0.507641615650823,0.571,0.94,0.983,0.52,0.529,-0.26850229233323136,-0.29447245987697745,0.0278148202958356,0.0446411453081419
ZWE.1_1,Zimbabwe,0.545583621695219,0.707823218706072,0.544,0.925,0.962,0.682,0.708,0.13279689329330166,0.6980213651526679,0.139664352673483,0.188528805286925
ZWE.2_1,Zimbabwe,0.479029527453418,0.652120700959352,0.544,0.925,0.948,0.651,0.686,0.6570781676099645,1.6757865943206858,0.139555789536925,0.192015456130639
ZWE.3_1,Zimbabwe,0.102974000936393,0.437002905079676,0.544,0.925,0.917,0.516,0.563,-0.26390869600216715,-0.2578573105188338,0.0164889836220024,0.0321247496864363
ZWE.4_1,Zimbabwe,0.0956834413062598,0.528889556048636,0.544,0.925,0.927,0.516,0.556,-0.26622140901838914,-0.26492582347177535,0.007190788477716,0.0151261834204274
ZWE.5_1,Zimbabwe,0.205760089414371,0.687529765276721,0.544,0.925,0.936,0.536,0.572,-0.26381233214697974,-0.26174643320536706,0.0097625423854518,0.0194751852332958
ZWE.6_1,Zimbabwe,0.201918106089912,0.6850822127565,0.544,0.925,0.929,0.542,0.583,-0.2642734266119594,-0.27804669101817253,0.0168501140109908,0.0326009722437384
ZWE.7_1,Zimbabwe,0.143184252636015,0.522168583332573,0.544,0.925,0.956,0.569,0.595,-0.2675649009947828,-0.2780925174222971,0.0110021677332875,0.0222363124249719
ZWE.8_1,Zimbabwe,0.15395964939754,0.69238473069165,0.544,0.925,0.962,0.539,0.56,-0.26761119998368,-0.2926772236827884,0.0104569796224543,0.0209058146973439
ZWE.9_1,Zimbabwe,0.228466377623022,0.745133027887405,0.544,0.925,0.968,0.549,0.567,-0.2673002306681121,-0.29064883083944354,0.0137274627524998,0.0275847346483934
ZWE.10_1,Zimbabwe,0.19400522662043,0.568978046020349,0.544,0.925,0.945,0.565,0.598,-0.26441730521173773,-0.2726436120249447,0.0220502397249864,0.0401016890757107
