_submission__uuid,gender,age_class,hh_size,age_u5,age_5_18,age_18plus,age_u5_count,age_5_18_count,age_18plus_count,hh_size_categorical,hh_size_categorical_crude,cooking_fuel,material_house,modern_fuel_type,manufactured_material_house,radio,bed,_id,health_zone
3b1b7e12-bb1c-40eb-9e07-d51d0ae3f9ec,m,"[35,45)",7,3,2,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,471791110,Nyemba
b3b10f34-0e84-4c7d-a9aa-278bfa6c2aee,m,"[45,55)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,471791274,Nyemba
b3b10f34-0e84-4c7d-a9aa-278bfa6c2aee,f,"[35,45)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,471791274,Nyemba
7d8c24b8-8e62-4bd7-8c46-33aab135aea3,f,"[25,35)",6,3,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791281,Nyemba
7d8c24b8-8e62-4bd7-8c46-33aab135aea3,m,"[35,45)",6,3,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791281,Nyemba
227c17cf-a9aa-486a-b137-6f2d7d08260f,m,"[45,55)",8,2,5,1,2+,2+,1,"[7,10)",7+,wood,wood_mud,0,0,no,no,471791286,Nyemba
1479d86e-9450-4541-a158-cff0ec8b1344,f,"[18,25)",4,2,1,1,2+,1,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791290,Nyemba
7a140325-771e-40ad-a425-1a0c12b3626e,f,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791299,Nyemba
7a140325-771e-40ad-a425-1a0c12b3626e,m,"[45,55)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791299,Nyemba
2d5135c9-2043-47e0-aaf2-6be59d4f3976,m,"[18,25)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791310,Nyemba
2d5135c9-2043-47e0-aaf2-6be59d4f3976,f,"[18,25)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791310,Nyemba
579276c5-a496-4cdb-a731-1e8d9c7eb18e,m,"[45,55)",7,1,4,2,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,no,471791330,Nyemba
579276c5-a496-4cdb-a731-1e8d9c7eb18e,f,"[35,45)",7,1,4,2,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,no,471791330,Nyemba
4be01acf-0c59-4653-9ce4-a368a1557483,f,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791346,Nyemba
4be01acf-0c59-4653-9ce4-a368a1557483,f,"[55,65)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791346,Nyemba
4be01acf-0c59-4653-9ce4-a368a1557483,m,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791346,Nyemba
1e37f9c8-f03b-40a9-b2ab-0715853bba24,m,"[45,55)",8,0,5,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,no,471791355,Nyemba
1e37f9c8-f03b-40a9-b2ab-0715853bba24,f,"[35,45)",8,0,5,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,no,471791355,Nyemba
1e37f9c8-f03b-40a9-b2ab-0715853bba24,m,"[18,25)",8,0,5,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,no,471791355,Nyemba
4af38e54-b05e-4be8-97d4-c80bc0cdad13,f,"[25,35)",6,1,2,3,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791367,Nyemba
4af38e54-b05e-4be8-97d4-c80bc0cdad13,m,"[35,45)",6,1,2,3,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791367,Nyemba
4af38e54-b05e-4be8-97d4-c80bc0cdad13,m,"[35,45)",6,1,2,3,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791367,Nyemba
7e8b41cf-4278-49e5-b16d-eb14ae53f568,m,"[25,35)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,471791376,Nyemba
7e8b41cf-4278-49e5-b16d-eb14ae53f568,f,"[18,25)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,471791376,Nyemba
05409280-5cd2-49f6-a4e1-04713a8e73d1,f,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,471791384,Nyemba
05409280-5cd2-49f6-a4e1-04713a8e73d1,m,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,471791384,Nyemba
6fdfa8a0-98b5-465d-8437-686e922293dd,f,"[45,55)",6,2,3,1,2+,2+,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791391,Nyemba
a0e53f52-c421-4905-a054-1a731a3bd7f6,m,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791399,Nyemba
a0e53f52-c421-4905-a054-1a731a3bd7f6,f,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791399,Nyemba
861657d0-c0b3-40bf-9b67-65c43ad0745d,f,"[35,45)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,471791478,Nyemba
861657d0-c0b3-40bf-9b67-65c43ad0745d,m,"[35,45)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,471791478,Nyemba
e02120fc-baab-4964-879e-52d2f7e9ef32,f,"[35,45)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,yes,471791498,Nyemba
e02120fc-baab-4964-879e-52d2f7e9ef32,m,"[35,45)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,yes,471791498,Nyemba
e02120fc-baab-4964-879e-52d2f7e9ef32,m,"[18,25)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,yes,471791498,Nyemba
e02120fc-baab-4964-879e-52d2f7e9ef32,f,"[18,25)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,yes,471791498,Nyemba
ddca6d0e-b20e-4cba-9fe3-053b3badf185,f,"[45,55)",7,0,5,2,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,471791536,Nyemba
ddca6d0e-b20e-4cba-9fe3-053b3badf185,m,"[45,55)",7,0,5,2,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,471791536,Nyemba
a6bb047b-d698-44bd-b9c0-b941e498a0c8,f,"[65,100]",2,0,1,1,0,1,1,"[0,4)","[0,6)",wood,coated_adobe,0,1,no,yes,471791572,Nyemba
c95ebf64-38f3-40eb-a9c7-66eec8e2117a,m,"[35,45)",4,0,3,1,0,2+,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,471791629,Nyemba
66801071-626d-455e-82af-e5dea27be220,f,"[45,55)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,yes,yes,471791643,Nyemba
66801071-626d-455e-82af-e5dea27be220,m,"[18,25)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,yes,yes,471791643,Nyemba
a01ae37a-7ddf-4060-ab56-b78e5ce5060d,m,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791662,Nyemba
a01ae37a-7ddf-4060-ab56-b78e5ce5060d,f,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,471791662,Nyemba
27340071-b187-4e17-ab41-f43fd162b4a1,f,"[35,45)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,no,471794789,Nyemba
27340071-b187-4e17-ab41-f43fd162b4a1,m,"[55,65)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,no,471794789,Nyemba
27340071-b187-4e17-ab41-f43fd162b4a1,f,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,no,471794789,Nyemba
d7c330ea-9e58-406e-8a1b-8b7162a1cb19,m,"[55,65)",13,3,6,4,2+,2+,2+,10+,7+,wood,other,0,0,no,yes,473678193,Nyunzu
d7c330ea-9e58-406e-8a1b-8b7162a1cb19,f,"[45,55)",13,3,6,4,2+,2+,2+,10+,7+,wood,other,0,0,no,yes,473678193,Nyunzu
d7c330ea-9e58-406e-8a1b-8b7162a1cb19,f,"[45,55)",13,3,6,4,2+,2+,2+,10+,7+,wood,other,0,0,no,yes,473678193,Nyunzu
d7c330ea-9e58-406e-8a1b-8b7162a1cb19,f,"[35,45)",13,3,6,4,2+,2+,2+,10+,7+,wood,other,0,0,no,yes,473678193,Nyunzu
e44de7d9-58a2-4a6e-a456-d6cce30f9dab,m,"[55,65)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,other,0,0,no,yes,473678276,Nyunzu
9d11e1f7-d125-407f-88f6-3ead3ec182fe,f,"[18,25)",7,3,3,1,2+,2+,1,"[7,10)",7+,wood,other,0,0,no,yes,473678530,Nyunzu
a5c8ed95-48e6-4c65-ba91-66f51ec5ab4b,f,"[55,65)",4,0,3,1,0,2+,1,"[4,7)","[0,6)",wood,other,0,0,no,yes,473678562,Nyunzu
2a589412-89f5-47bb-b746-97d5e7394e35,m,"[55,65)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,wood_mud,0,0,no,no,473685154,Nyunzu
d57d2f44-4e29-4c70-8083-e776debdc5b6,f,"[55,65)",8,0,6,2,0,2+,2+,"[7,10)",7+,wood,bamboo_mud,0,0,no,yes,473685683,Nyunzu
d57d2f44-4e29-4c70-8083-e776debdc5b6,m,"[18,25)",8,0,6,2,0,2+,2+,"[7,10)",7+,wood,bamboo_mud,0,0,no,yes,473685683,Nyunzu
894dd891-0231-4635-a8b2-710c570cb610,m,"[35,45)",10,0,7,3,0,2+,2+,10+,7+,wood,other,0,0,no,no,473686060,Nyunzu
894dd891-0231-4635-a8b2-710c570cb610,f,"[35,45)",10,0,7,3,0,2+,2+,10+,7+,wood,other,0,0,no,no,473686060,Nyunzu
894dd891-0231-4635-a8b2-710c570cb610,f,"[18,25)",10,0,7,3,0,2+,2+,10+,7+,wood,other,0,0,no,no,473686060,Nyunzu
e60e9ae1-9c5e-4a60-9c53-975363688252,m,"[55,65)",5,0,4,1,0,2+,1,"[4,7)","[0,6)",wood,other,0,0,no,yes,473686350,Nyunzu
978abf31-3a2e-45af-afe4-b4f6beac2c49,f,"[55,65)",4,0,3,1,0,2+,1,"[4,7)","[0,6)",wood,other,0,0,no,no,473979591,Nyunzu
8447b413-7210-4110-8afc-7949ddbff742,m,"[35,45)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,other,0,0,no,no,473979674,Nyunzu
cc37808e-837f-42bc-aad3-8b2e62c93daf,f,"[45,55)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,other,0,0,no,no,473979703,Nyunzu
7ee35467-0603-459d-915f-0653d6910edd,f,"[35,45)",7,0,6,1,0,2+,1,"[7,10)",7+,wood,coated_adobe,0,1,no,yes,473979760,Nyunzu
fcb5fc79-40ba-4b0c-8c33-43207317b210,m,"[55,65)",3,0,2,1,0,2+,1,"[0,4)","[0,6)",wood,other,0,0,no,no,473979789,Nyunzu
fdb549ec-cde1-4b06-8ea5-6267f2d03263,m,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,bricks,0,1,no,no,473979874,Nyunzu
fdb549ec-cde1-4b06-8ea5-6267f2d03263,m,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,bricks,0,1,no,no,473979874,Nyunzu
4d28d941-73f4-4408-9113-753263dfd63a,f,"[35,45)",9,1,7,1,1,2+,1,"[7,10)",7+,wood,other,0,0,no,yes,473979892,Nyunzu
b8d177eb-c21c-4346-9b94-6c20ad16d7b0,f,"[35,45)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473979906,Nyunzu
b8d177eb-c21c-4346-9b94-6c20ad16d7b0,m,"[45,55)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473979906,Nyunzu
426d169e-0f85-44d3-81c0-ed52dd20b2e9,f,"[25,35)",4,2,1,1,2+,1,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,473979945,Nyunzu
8f884985-d92e-4ac1-a014-823212015c88,f,"[25,35)",5,1,3,1,1,2+,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,473979960,Nyunzu
907ed917-d7a9-48ee-8b3b-729287c56c62,m,"[25,35)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980004,Nyunzu
907ed917-d7a9-48ee-8b3b-729287c56c62,f,"[18,25)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980004,Nyunzu
9449517f-e7da-4bee-8993-9ad1293395c7,f,"[35,45)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,wood_mud,0,0,no,no,473980035,Nyunzu
4615af4a-ef56-4472-8992-3d263d5d494c,f,"[25,35)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980049,Nyunzu
4615af4a-ef56-4472-8992-3d263d5d494c,f,"[65,100]",4,1,1,2,1,1,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980049,Nyunzu
3a93b654-302b-45f0-8d48-b3c247af062b,m,"[55,65)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980081,Nyunzu
3a93b654-302b-45f0-8d48-b3c247af062b,f,"[35,45)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980081,Nyunzu
3a93b654-302b-45f0-8d48-b3c247af062b,m,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980081,Nyunzu
c1e8c15c-eaad-4a18-ac2b-2b6024ea30d1,m,"[25,35)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,wood_mud,0,0,no,no,473980108,Nyunzu
dc4faf85-35e1-423a-a075-86911888f75a,m,"[55,65)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,no,no,473980198,Nyunzu
dc4faf85-35e1-423a-a075-86911888f75a,f,"[55,65)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,no,no,473980198,Nyunzu
48a6083d-1574-49e1-91fe-6df4de18983b,m,"[65,100]",8,1,4,3,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980203,Nyunzu
48a6083d-1574-49e1-91fe-6df4de18983b,f,"[45,55)",8,1,4,3,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980203,Nyunzu
48a6083d-1574-49e1-91fe-6df4de18983b,m,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980203,Nyunzu
bfd371b1-1c57-443e-b5a0-c07874a7ca05,f,"[25,35)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980308,Nyunzu
bfd371b1-1c57-443e-b5a0-c07874a7ca05,m,"[35,45)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980308,Nyunzu
23aab147-3482-4d11-bc58-62ae9a6e3917,f,"[35,45)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980316,Nyunzu
23aab147-3482-4d11-bc58-62ae9a6e3917,m,"[45,55)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980316,Nyunzu
f7f63618-909c-4651-afa0-2396515c45d9,f,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980392,Nyunzu
f7f63618-909c-4651-afa0-2396515c45d9,m,"[35,45)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",wood,bamboo_mud,0,0,no,no,473980392,Nyunzu
f60c4143-7bf9-4b41-91cb-ec7f0932d58d,f,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980401,Nyunzu
f60c4143-7bf9-4b41-91cb-ec7f0932d58d,m,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980401,Nyunzu
d339e9c5-8604-47b4-9755-c1d33058b960,m,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980484,Nyunzu
d339e9c5-8604-47b4-9755-c1d33058b960,f,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980484,Nyunzu
5f479474-fc67-4b12-b46a-e2dfed65c70b,f,"[25,35)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980492,Nyunzu
5f479474-fc67-4b12-b46a-e2dfed65c70b,m,"[35,45)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980492,Nyunzu
1b33a3e9-e7ac-46d8-b2a0-11ef332530e2,m,"[65,100]",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,other,0,0,no,no,473980542,Nyunzu
73951d3d-f3c7-4d81-928d-7da00c103771,m,"[65,100]",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,other,0,0,no,no,473980557,Nyunzu
e51fae7e-0796-4eec-b9c9-907890517862,f,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,none,0,0,no,no,473980611,Nyunzu
e51fae7e-0796-4eec-b9c9-907890517862,m,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,none,0,0,no,no,473980611,Nyunzu
a9d0cfc3-be3d-4789-a236-200c34e1415e,m,"[55,65)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,trunks,0,0,no,no,473980613,Nyunzu
a9d0cfc3-be3d-4789-a236-200c34e1415e,f,"[45,55)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,trunks,0,0,no,no,473980613,Nyunzu
a9d0cfc3-be3d-4789-a236-200c34e1415e,m,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,trunks,0,0,no,no,473980613,Nyunzu
8727221d-9c5b-4ee3-86ab-e16fb3745296,f,"[25,35)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,473980647,Nyunzu
8727221d-9c5b-4ee3-86ab-e16fb3745296,m,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,473980647,Nyunzu
58be55b2-e383-4e92-ab5e-02ab6b394ffe,f,"[25,35)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980650,Nyunzu
58be55b2-e383-4e92-ab5e-02ab6b394ffe,m,"[35,45)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980650,Nyunzu
27ab994b-eaa7-4070-a048-bdd3110eee36,m,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980687,Nyunzu
27ab994b-eaa7-4070-a048-bdd3110eee36,f,"[35,45)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,other,0,0,no,no,473980687,Nyunzu
dc71d1ee-8895-441d-aca8-5114b6cf740e,f,"[55,65)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980692,Nyunzu
dc71d1ee-8895-441d-aca8-5114b6cf740e,m,"[55,65)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980692,Nyunzu
dc71d1ee-8895-441d-aca8-5114b6cf740e,f,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,other,0,0,no,no,473980692,Nyunzu
3f55d7c5-347b-4ac0-8121-bda9474a66f1,m,"[45,55)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,yes,yes,473980725,Nyunzu
3f55d7c5-347b-4ac0-8121-bda9474a66f1,f,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,yes,yes,473980725,Nyunzu
5ac89e98-9c86-41c1-adf0-4d5b4b2a2dbc,f,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980734,Nyunzu
5ac89e98-9c86-41c1-adf0-4d5b4b2a2dbc,m,"[35,45)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980734,Nyunzu
5ac89e98-9c86-41c1-adf0-4d5b4b2a2dbc,f,"[35,45)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980734,Nyunzu
5ac89e98-9c86-41c1-adf0-4d5b4b2a2dbc,m,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,other,0,0,no,no,473980734,Nyunzu
c2e97072-0f42-4d2e-b991-e755d12a1c52,m,"[45,55)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,no,473980784,Nyunzu
c2e97072-0f42-4d2e-b991-e755d12a1c52,f,"[45,55)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,no,473980784,Nyunzu
c2e97072-0f42-4d2e-b991-e755d12a1c52,m,"[55,65)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,no,473980784,Nyunzu
eb216df0-d9da-401b-99bb-8752ad36fdfd,f,"[45,55)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,473980791,Nyunzu
eb216df0-d9da-401b-99bb-8752ad36fdfd,m,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,473980791,Nyunzu
eb216df0-d9da-401b-99bb-8752ad36fdfd,f,"[65,100]",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,473980791,Nyunzu
4e9d5938-2696-4859-8921-b154721b572f,f,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980833,Nyunzu
4e9d5938-2696-4859-8921-b154721b572f,m,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980833,Nyunzu
ededca0a-a5c5-4cac-806e-271dfa95ee56,m,"[25,35)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,473980860,Nyunzu
ededca0a-a5c5-4cac-806e-271dfa95ee56,f,"[18,25)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,473980860,Nyunzu
1d25157c-3fbe-4093-959d-a2ae418152ea,f,"[35,45)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980923,Nyunzu
1d25157c-3fbe-4093-959d-a2ae418152ea,m,"[35,45)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980923,Nyunzu
1d25157c-3fbe-4093-959d-a2ae418152ea,f,"[25,35)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980923,Nyunzu
1b017f6d-d6dc-4922-928c-ff97e4ff16d8,f,"[65,100]",1,0,0,1,0,0,1,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,no,473980927,Nyunzu
3c8678a1-d9e8-4b0d-845e-69e679930a55,m,"[25,35)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,473980987,Nyunzu
3c8678a1-d9e8-4b0d-845e-69e679930a55,f,"[25,35)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,473980987,Nyunzu
3c8678a1-d9e8-4b0d-845e-69e679930a55,f,"[55,65)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,473980987,Nyunzu
3c8678a1-d9e8-4b0d-845e-69e679930a55,m,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,473980987,Nyunzu
72426bab-90ce-440d-9100-cc2d847bbd31,f,"[18,25)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980989,Nyunzu
72426bab-90ce-440d-9100-cc2d847bbd31,m,"[25,35)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980989,Nyunzu
72426bab-90ce-440d-9100-cc2d847bbd31,m,"[35,45)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,473980989,Nyunzu
254bfe6f-bdf5-4d7c-98e2-2974214f92a9,m,"[55,65)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,no,473981038,Nyunzu
254bfe6f-bdf5-4d7c-98e2-2974214f92a9,m,"[55,65)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,no,473981038,Nyunzu
254bfe6f-bdf5-4d7c-98e2-2974214f92a9,m,"[25,35)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,no,473981038,Nyunzu
254bfe6f-bdf5-4d7c-98e2-2974214f92a9,m,"[55,65)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,no,473981038,Nyunzu
254bfe6f-bdf5-4d7c-98e2-2974214f92a9,m,"[45,55)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,no,473981038,Nyunzu
b53bda37-c119-439c-92c4-28925207c07f,f,"[35,45)",9,1,6,2,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,no,473981049,Nyunzu
b53bda37-c119-439c-92c4-28925207c07f,m,"[45,55)",9,1,6,2,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,no,473981049,Nyunzu
90f5f2d2-726e-46c2-b2b2-ba934f1f8d81,f,"[25,35)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,no,473981106,Nyunzu
90f5f2d2-726e-46c2-b2b2-ba934f1f8d81,m,"[45,55)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,no,473981106,Nyunzu
90f5f2d2-726e-46c2-b2b2-ba934f1f8d81,f,"[35,45)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,no,473981106,Nyunzu
90f5f2d2-726e-46c2-b2b2-ba934f1f8d81,m,"[18,25)",10,3,3,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,no,no,473981106,Nyunzu
